Date,Price,Open,High,Low,Vol.,Change %
2024-12-31,0.9984,0.9984,0.9992,0.9984,791.50M,0.00%
2025-01-01,0.9983,0.9984,0.9986,0.998,419.75M,-0.01%
2025-01-02,0.9992,0.9983,0.9994,0.9983,581.71M,0.08%
2025-01-03,0.9996,0.9992,0.9998,0.9991,685.62M,0.04%
2025-01-04,0.9999,0.9996,1.0,0.9995,232.33M,0.04%
2025-01-05,0.9998,0.9999,1.0,0.9997,172.90M,-0.02%
2025-01-06,1.0004,0.9998,1.0007,0.9995,620.91M,0.07%
2025-01-07,0.9998,1.0004,1.0005,0.9992,987.60M,-0.06%
2025-01-08,0.9998,0.9998,1.0,0.9995,899.58M,0.00%
2025-01-09,1.0,0.9998,1.0001,0.9994,832.86M,0.02%
2025-01-10,0.9998,1.0001,1.0001,0.9997,686.68M,-0.02%
2025-01-11,0.9996,0.9998,0.9999,0.9995,322.91M,-0.03%
2025-01-13,0.0,0.0,0.0,0.0,,-100.00%
2025-01-14,0.9997,0.9998,1.0,0.9994,586.57M,0.00%
2025-01-15,1.0001,0.9997,1.0004,0.9994,896.88M,0.03%
2025-01-16,0.9999,1.0001,1.0001,0.9996,645.92M,-0.02%
2025-01-17,1.0003,0.9999,1.0007,0.9996,901.74M,0.04%
2025-01-18,0.999,1.0003,1.0004,0.9988,685.96M,-0.13%
2025-01-19,0.9987,0.999,0.9992,0.9981,1.66B,-0.03%
2025-01-20,0.9989,0.9987,0.9993,0.9981,1.30B,0.03%
2025-01-21,1.0001,0.9989,1.0003,0.9985,1.12B,0.11%
2025-01-22,0.9995,1.0001,1.0001,0.9995,752.73M,-0.05%
2025-01-23,1.0001,0.9995,1.0006,0.9992,1.20B,0.06%
2025-01-24,0.9999,1.0002,1.0004,0.9997,796.73M,-0.02%
2025-01-25,0.9998,0.9999,1.0,0.9997,300.31M,-0.01%
2025-01-26,0.9996,0.9998,1.0,0.9996,395.15M,-0.02%
2025-01-27,1.0,0.9996,1.0002,0.9993,951.89M,0.04%
2025-01-28,0.9995,1.0,1.0002,0.9993,598.28M,-0.05%
2025-01-29,1.0,0.9995,1.0001,0.9995,652.18M,0.04%
2025-01-30,1.0001,1.0,1.0003,0.9998,479.48M,0.01%
2025-01-31,0.9997,1.0001,1.0002,0.9995,769.78M,-0.03%
2025-02-01,0.9998,0.9997,1.0,0.9995,520.20M,0.00%
2025-02-02,0.9996,0.9998,1.0,0.9991,1.07B,-0.01%
2025-02-03,1.0009,0.9996,1.0019,0.9994,2.32B,0.13%
2025-02-04,1.0002,1.0009,1.0011,1.0001,1.25B,-0.07%
2025-02-05,1.0,1.0002,1.0004,1.0,833.36M,-0.02%
2025-02-06,1.0002,1.0,1.0006,1.0,777.26M,0.01%
2025-02-07,1.0002,1.0002,1.0007,1.0,995.76M,0.00%
2025-02-08,1.0002,1.0002,1.0003,0.9998,548.26M,0.00%
2025-02-09,1.0003,1.0002,1.0004,1.0001,357.42M,0.01%
2025-02-10,1.0002,1.0003,1.0004,1.0001,672.63M,0.00%
2025-02-11,1.0,1.0002,1.0003,0.9999,638.96M,-0.02%
2025-02-12,1.0001,1.0,1.0003,0.9998,754.41M,0.01%
2025-02-13,1.0003,1.0001,1.0003,0.9999,403.31M,0.01%
2025-02-14,1.0001,1.0003,1.0004,1.0,613.85M,-0.02%
2025-02-15,1.0002,1.0001,1.0002,1.0,289.72M,0.01%
2025-02-16,1.0001,1.0002,1.0002,0.9999,257.54M,-0.01%
2025-02-17,1.0001,1.0001,1.0002,1.0,336.49M,0.01%
2025-02-18,0.9998,1.0001,1.0003,0.9997,763.40M,-0.03%
2025-02-19,1.0001,0.9998,1.0003,0.9998,544.58M,0.04%
2025-02-20,1.0002,1.0001,1.0005,0.9996,759.69M,0.01%
2025-02-21,0.9995,1.0002,1.0003,0.9991,843.18M,-0.07%
2025-02-22,1.0001,0.9995,1.0002,0.9995,751.70M,0.06%
2025-02-23,1.0,1.0001,1.0002,0.9999,690.30M,-0.01%
2025-02-24,1.0005,1.0,1.0007,0.9999,681.19M,0.05%
2025-02-25,0.9997,1.0005,1.0013,0.9995,1.15B,-0.08%
2025-02-26,0.9995,0.9997,1.0001,0.9994,885.34M,-0.02%
2025-02-27,1.0,0.9995,1.0003,0.9994,781.14M,0.06%
2025-02-28,1.0005,1.0002,1.0007,0.9999,865.51M,0.04%
2025-03-01,1.0004,1.0006,1.0007,1.0002,399.92M,-0.01%
2025-03-02,1.0005,1.0004,1.0011,1.0002,620.15M,0.01%
2025-03-03,0.9997,1.0006,1.0006,0.9994,737.06M,-0.07%
2025-03-04,1.0002,0.9997,1.0004,0.9996,677.62M,0.04%
2025-03-05,1.0002,1.0002,1.0004,1.0,575.18M,0.01%
2025-03-06,1.0001,1.0002,1.0003,0.9999,577.93M,-0.02%
2025-03-07,0.9998,1.0001,1.0003,0.9997,797.60M,-0.02%
2025-03-08,1.0006,0.9999,1.0006,0.9998,271.90M,0.08%
2025-03-09,1.0004,1.0006,1.0016,1.0004,262.94M,-0.02%
2025-03-10,1.0,1.0004,1.0008,0.9998,661.92M,-0.05%
2025-03-11,1.0,1.0001,1.0005,0.9999,720.98M,0.01%
2025-03-12,0.9999,1.0001,1.0002,0.9999,563.44M,-0.01%
2025-03-13,0.9996,0.9999,1.0002,0.9995,602.00M,-0.03%
2025-03-14,1.0002,0.9996,1.0002,0.9996,770.04M,0.06%
2025-03-15,1.0001,1.0002,1.0003,1.0,504.31M,0.00%
2025-03-16,1.0,1.0001,1.0002,0.9999,467.87M,-0.02%
2025-03-17,1.0,1.0,1.0001,0.9999,494.31M,0.01%
2025-03-18,1.0002,1.0002,1.0003,1.0,409.98M,0.01%
2025-03-19,1.0004,1.0003,1.0005,1.0001,540.06M,0.03%
2025-03-20,0.9996,1.0004,1.0005,0.9995,418.29M,-0.08%
2025-03-21,0.9997,0.9996,0.9999,0.9996,345.91M,0.01%
2025-03-22,1.0,0.9997,1.0,0.9997,70.22M,0.03%
